"","coordinatorCountry","countryName","coordinator","totalCost","latitude","longitude"
"11206","IT","Italy","FEDERUNACOMA SRL UNIPERSONALE","1997640",42.83333,12.83333
"11207","IT","Italy","ISTITUTO NAZIONALE DI FISICA NUCLEARE","180277.2",42.83333,12.83333
"11208","IT","Italy","ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA","5347267.62",42.83333,12.83333
"11209","IT","Italy","SCUOLA SUPERIORE DI STUDI UNIVERSITARI E DI PERFEZIONAMENTO SANT'ANNA","4999236.25",42.83333,12.83333
"11210","IT","Italy","UNIVERSITA' DEGLI STUDI DI MILANO-BICOCCA","886500",42.83333,12.83333
"11211","IT","Italy","CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI","6969176.38",42.83333,12.83333
"11212","IT","Italy","HYSYTECH SRL","71429",42.83333,12.83333
"11213","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","5493600",42.83333,12.83333
"11214","IT","Italy","ACCADEMIA EUROPEA DI BOLZANO","4627953.75",42.83333,12.83333
"11215","IT","Italy","A.D.R. S.P.A.","2406245",42.83333,12.83333
"11216","IT","Italy","UNIVERSITA DEGLI STUDI DI TORINO","2825280",42.83333,12.83333
"11217","IT","Italy","UNIVERSITA DI PISA","4999513.75",42.83333,12.83333
"11218","IT","Italy","NANOTECH ANALYSIS SOCIETA A RESPONSABILITA LIMITATA","71429",42.83333,12.83333
"11219","IT","Italy","STAZIONE ZOOLOGICA ANTON DOHRN","244269",42.83333,12.83333
"11220","IT","Italy","AGENZIA PER LA PROMOZIONE DELLA RICERCA EUROPEA","2145266.01",42.83333,12.83333
"11221","IT","Italy","EUROPEAN UNIVERSITY INSTITUTE","172477.2",42.83333,12.83333
"11222","IT","Italy","TIRSI SRL","71429",42.83333,12.83333
"11223","IT","Italy","UNIVERSITA' DEGLI STUDI DI MILANO-BICOCCA","2851274.54",42.83333,12.83333
"11224","IT","Italy","FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA","1499997.42",42.83333,12.83333
"11225","IT","Italy","MINISTERO DEI BENI E DELLE ATTIVITA CULTURALI E DEL TURISMO","999983.15",42.83333,12.83333
"11226","IT","Italy","UMBRAGROUP SPA","1309062.5",42.83333,12.83333
"11227","IT","Italy","TECNOALIMENTI S.C.P.A.","3784375",42.83333,12.83333
"11228","IT","Italy","S. I. IMPRESA (SERVIZI INTEGRATI IMPRESA)","419348.75",42.83333,12.83333
"11229","IT","Italy","CITYBILITY SRL","71429",42.83333,12.83333
"11230","IT","Italy","STMICROELECTRONICS SRL","6502496.25",42.83333,12.83333
"11231","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","180277.2",42.83333,12.83333
"11232","IT","Italy","UNIVERSITA DEGLI STUDI DI MILANO","180277.2",42.83333,12.83333
"11233","IT","Italy","LAB SERVICE ANALYTICA SRL","1425125",42.83333,12.83333
"11234","IT","Italy","RINA CONSULTING SPA","4929753.75",42.83333,12.83333
"11235","IT","Italy","UNIVERSITA CA' FOSCARI VENEZIA","6109648.75",42.83333,12.83333
"11236","IT","Italy","SACCO SRL","71429",42.83333,12.83333
"11237","IT","Italy","FONDAZIONE TELETHON","2362562.5",42.83333,12.83333
"11238","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","2496525",42.83333,12.83333
"11239","IT","Italy","FONDAZIONE BRUNO KESSLER","3852362.5",42.83333,12.83333
"11240","IT","Italy","UNIVERSITA' CARLO CATTANEO - LIUC","2081767.5",42.83333,12.83333
"11241","IT","Italy","POGGIPOLINI SRL","71429",42.83333,12.83333
"11242","IT","Italy","UNIVERSITA DEGLI STUDI DI TRENTO","1996428",42.83333,12.83333
"11243","IT","Italy","REGIONE LIGURIA","967687.5",42.83333,12.83333
"11244","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","168277.2",42.83333,12.83333
"11245","IT","Italy","UNIVERSITA DEGLI STUDI DI TRENTO","180277.2",42.83333,12.83333
"11246","IT","Italy","UNIVERSITA' DEGLI STUDI DI MILANO-BICOCCA","1748125",42.83333,12.83333
"11247","IT","Italy","UNIVERSITA CATTOLICA DEL SACRO CUORE","4464506.68",42.83333,12.83333
"11248","IT","Italy","GALASCREEN SRLS","71429",42.83333,12.83333
"11249","IT","Italy","UNIVERSITA DEGLI STUDI DI GENOVA","3970081.25",42.83333,12.83333
"11250","IT","Italy","UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA","1497250",42.83333,12.83333
"11251","IT","Italy","UNIVERSITA DEGLI STUDI DI PADOVA","168277.2",42.83333,12.83333
"11252","IT","Italy","Axxam SpA","3328000",42.83333,12.83333
"11253","IT","Italy","UNIVERSITA' DEGLI STUDI DI MILANO-BICOCCA","3900365.28",42.83333,12.83333
"11254","IT","Italy","JOS TECHNOLOGY","71429",42.83333,12.83333
"11255","IT","Italy","STMICROELECTRONICS SRL","4.645415625E7",42.83333,12.83333
"11256","IT","Italy","UNIVERSITA DI PISA","1883868",42.83333,12.83333
"11257","IT","Italy","MIND THE BRIDGE FOUNDATION","1499649.5",42.83333,12.83333
"11258","IT","Italy","PRAMAR SRL","71429",42.83333,12.83333
"11259","IT","Italy","SERCO SPA","2182375",42.83333,12.83333
"11260","IT","Italy","LYNKEUS","3332585",42.83333,12.83333
"11261","IT","Italy","AEGIDEA SRL","71429",42.83333,12.83333
"11262","IT","Italy","KONG - S.P.A.","71429",42.83333,12.83333
"11263","IT","Italy","ISTITUTO SUPERIORE DI SANITA","2041496",42.83333,12.83333
"11264","IT","Italy","KJUICER.COM SRL","71429",42.83333,12.83333
"11265","IT","Italy","ACCADEMIA EUROPEA DI BOLZANO","9136072.5",42.83333,12.83333
"11266","IT","Italy","EUROPEAN UNIVERSITY INSTITUTE","172477.2",42.83333,12.83333
"11267","IT","Italy","POLITECNICO DI TORINO","6761557.5",42.83333,12.83333
"11268","IT","Italy","Università Vita-Salute San Raffaele","180277.2",42.83333,12.83333
"11269","IT","Italy","FONDAZIONE TELETHON","2499564",42.83333,12.83333
"11270","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","5295753.75",42.83333,12.83333
"11271","IT","Italy","EUROPEAN UNIVERSITY INSTITUTE","172477.2",42.83333,12.83333
"11272","IT","Italy","UNIVERSITA DEGLI STUDI DI UDINE","180277.2",42.83333,12.83333
"11273","IT","Italy","TEAMDEV SRL","71429",42.83333,12.83333
"11274","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","6919796.5",42.83333,12.83333
"11275","IT","Italy","IT+ROBOTICS SRL","115625",42.83333,12.83333
"11276","IT","Italy","ISTITUTO DI STUDI PER L'INTEGRAZIONE DEI SISTEMI  (I.S.I.S) - SOCIETA'COOPERATIVA","4998593.75",42.83333,12.83333
"11277","IT","Italy","CENTRO ITALIANO RICERCHE AEROSPAZIALI SCPA","149975",42.83333,12.83333
"11278","IT","Italy","ISTITUTO EUROPEO DI ONCOLOGIA SRL","150000",42.83333,12.83333
"11279","IT","Italy","PROXENTIA SRL","71429",42.83333,12.83333
"11280","IT","Italy","UNIVERSITA DEGLI STUDI DI MODENA E REGGIO EMILIA","168277.2",42.83333,12.83333
"11281","IT","Italy","UNIVERSITA DEGLI STUDI DI FIRENZE","268518.6",42.83333,12.83333
"11282","IT","Italy","RINA CONSULTING SPA","9854077.5",42.83333,12.83333
"11283","IT","Italy","UNIVERSITA DEGLI STUDI DI PARMA","244269",42.83333,12.83333
"11284","IT","Italy","ECOPLEN SRL","71429",42.83333,12.83333
"11285","IT","Italy","UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA","1494662",42.83333,12.83333
"11286","IT","Italy","NOVURANIA SPA","71429",42.83333,12.83333
"11287","IT","Italy","ADANT SRL","71429",42.83333,12.83333
"11288","IT","Italy","UNIVERSITA DEGLI STUDI DI TRENTO","180277.2",42.83333,12.83333
"11289","IT","Italy","UNIVERSITA COMMERCIALE LUIGI BOCCONI","1276250",42.83333,12.83333
"11290","IT","Italy","POLITECNICO DI MILANO","168277.2",42.83333,12.83333
"11291","IT","Italy","DEMA SRL","71429",42.83333,12.83333
"11292","IT","Italy","ENGINEERING - INGEGNERIA INFORMATICA SPA","2923375",42.83333,12.83333
"11293","IT","Italy","COMESVIL SPA","71429",42.83333,12.83333
"11294","IT","Italy","UNIVERSITA DEGLI STUDI DI MODENA E REGGIO EMILIA","3261443.47",42.83333,12.83333
"11295","IT","Italy","UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA","1137500",42.83333,12.83333
"11296","IT","Italy","ISTITUTO NAZIONALE DI FISICA NUCLEARE","180277.2",42.83333,12.83333
"11297","IT","Italy","BIOSENSOR S.R.L.","71429",42.83333,12.83333
"11298","IT","Italy","TESTORI AERO SUPPLY SRL","71429",42.83333,12.83333
"11299","IT","Italy","AB.ACUS SRL","3746871.25",42.83333,12.83333
"11300","IT","Italy","UNIVERSITA DEGLI STUDI DEL PIEMONTE ORIENTALE AMEDEO AVOGADRO","1020687.5",42.83333,12.83333
"11301","IT","Italy","AQUABUDDY SRL","71429",42.83333,12.83333
"11302","IT","Italy","TESTORI AERO SUPPLY SRL","1845893.75",42.83333,12.83333
"11303","IT","Italy","UNIVERSITA DEGLI STUDI DI VERONA","1233750",42.83333,12.83333
"11304","IT","Italy","UNIVERSITA DEGLI STUDI DI ROMA TORVERGATA","1254105",42.83333,12.83333
"11305","IT","Italy","LEGNO ENERGIA SRL","71429",42.83333,12.83333
"11306","IT","Italy","UNIVERSITA' DEGLI STUDI DI MILANO-BICOCCA","1141875",42.83333,12.83333
"11307","IT","Italy","AGENZIA NAZIONALE PER LE NUOVE TECNOLOGIE, L'ENERGIA E LO SVILUPPO ECONOMICO SOSTENIBILE","4990967.5",42.83333,12.83333
"11308","IT","Italy","UNIVERSITA DEGLI STUDI DI MILANO","1500000",42.83333,12.83333
"11309","IT","Italy","SECONDO MONA SPA","1784750",42.83333,12.83333
"11310","IT","Italy","UNIVERSITA CA' FOSCARI VENEZIA","168277.2",42.83333,12.83333
"11311","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","168277.2",42.83333,12.83333
"11312","IT","Italy","UNIVERSITA DEGLI STUDI DI PADOVA","180277.2",42.83333,12.83333
"11313","IT","Italy","CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LE TELECOMUNICAZIONI","3371155",42.83333,12.83333
"11314","IT","Italy","RINA CONSULTING - CENTRO SVILUPPO MATERIALI SPA","1999100.5",42.83333,12.83333
"11315","IT","Italy","AGENZIA PER LA PROMOZIONE DELLA RICERCA EUROPEA","500000",42.83333,12.83333
"11316","IT","Italy","UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA","1497831",42.83333,12.83333
"11317","IT","Italy","E.T.S. SISTEMI INDUSTRIALI SRL","71429",42.83333,12.83333
"11318","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","6431361.25",42.83333,12.83333
"11319","IT","Italy","SUNCHEM Holding S.R.L.","1593079.4",42.83333,12.83333
"11320","IT","Italy","ISTITUTO AFFARI INTERNAZIONALI","2497056.25",42.83333,12.83333
"11321","IT","Italy","UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA","1479625",42.83333,12.83333
"11322","IT","Italy","CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LE TELECOMUNICAZIONI","7894615",42.83333,12.83333
"11323","IT","Italy","EGGPLANT SOCIETA A RESPONSABILITA LIMITATA","4180166.38",42.83333,12.83333
"11324","IT","Italy","ADVENIAS SRL","71429",42.83333,12.83333
"11325","IT","Italy","TERTIUM TECHNOLOGY SRL","71429",42.83333,12.83333
"11326","IT","Italy","POLITECNICO DI TORINO","3813536.24",42.83333,12.83333
"11327","IT","Italy","ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA","5064600",42.83333,12.83333
"11328","IT","Italy","MONOZUKURI - SOCIETA' PER AZIONI","71429",42.83333,12.83333
"11329","IT","Italy","ACCADEMIA EUROPEA DI BOLZANO","180277.2",42.83333,12.83333
"11330","IT","Italy","RICERCA SUL SISTEMA ENERGETICO - RSE SPA","1473379.38",42.83333,12.83333
"11331","IT","Italy","Istituto Superiore Mario Boella","2967598.75",42.83333,12.83333
"11332","IT","Italy","VOICE SYSTEMS SRL","71429",42.83333,12.83333
"11333","IT","Italy","UNIVERSITA CA' FOSCARI VENEZIA","250518.6",42.83333,12.83333
"11334","IT","Italy","ISTITUTO DI STUDI PER L'INTEGRAZIONE DEI SISTEMI  (I.S.I.S) - SOCIETA'COOPERATIVA","1755558.75",42.83333,12.83333
"11335","IT","Italy","UNIVERSITA DEGLI STUDI DI GENOVA","2396643.75",42.83333,12.83333
"11336","IT","Italy","FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA","6796800",42.83333,12.83333
"11337","IT","Italy","MEDRA SRL","71429",42.83333,12.83333
"11338","IT","Italy","LASERLAM SRL","71429",42.83333,12.83333
"11339","IT","Italy","CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI","3242435",42.83333,12.83333
"11340","IT","Italy","IDP SRL","71429",42.83333,12.83333
"11341","IT","Italy","TECHNOLOGY FOR PROPULSION AND INNOVATION SRL","71429",42.83333,12.83333
"11342","IT","Italy","GRIFO MULTIMEDIA SRL","1064195",42.83333,12.83333
"11343","IT","Italy","ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA","1993168.75",42.83333,12.83333
"11344","IT","Italy","ENAV SPA","3355719.3",42.83333,12.83333
"11345","IT","Italy","UNIVERSITA DEGLI STUDI DI PADOVA","84138.6",42.83333,12.83333
"11346","IT","Italy","UNIVERSITA DEGLI STUDI DI MILANO","1845773",42.83333,12.83333
"11347","IT","Italy","ASTER - SOCIETA CONSORTILE PER AZIONI","50000",42.83333,12.83333
"11348","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","1880060",42.83333,12.83333
"11349","IT","Italy","FONDERIE CERVATI S.R.L","1877978.75",42.83333,12.83333
"11350","IT","Italy","UNIVERSITA DEGLI STUDI MEDITERRANEA DI REGGIO CALABRIA","1512000",42.83333,12.83333
"11351","IT","Italy","POLITECNICO DI TORINO","794224.8",42.83333,12.83333
"11352","IT","Italy","AGERE SRL","71429",42.83333,12.83333
"11353","IT","Italy","UNIVERSITA DEGLI STUDI DI PAVIA","2998500.01",42.83333,12.83333
"11354","IT","Italy","Università degli Studi di Siena","3945937.5",42.83333,12.83333
"11355","IT","Italy","COGO BILANCE SRL","71429",42.83333,12.83333
"11356","IT","Italy","CALBATT SRL","71429",42.83333,12.83333
"11357","IT","Italy","UNIVERSITA DEGLI STUDI DI PAVIA","180277.2",42.83333,12.83333
"11358","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","168277.2",42.83333,12.83333
"11359","IT","Italy","UNIVERSITA DEGLI STUDI DI FERRARA","180277.2",42.83333,12.83333
"11360","IT","Italy","UNIVERSITA COMMERCIALE LUIGI BOCCONI","1046850",42.83333,12.83333
"11361","IT","Italy","WETAXI SRL","71429",42.83333,12.83333
"11362","IT","Italy","UNIVERSITA DEGLI STUDI DI VERONA","164203.8",42.83333,12.83333
"11363","IT","Italy","UNIVERSITA DEGLI STUDI DI FIRENZE","262269",42.83333,12.83333
"11364","IT","Italy","BIOVALENE SRL","71429",42.83333,12.83333
"11365","IT","Italy","COMFTECH SRL","71429",42.83333,12.83333
"11366","IT","Italy","EVISO SRL","71429",42.83333,12.83333
"11367","IT","Italy","MOBIL TECH DI BARIN LUCA AND C. SAS","752462.5",42.83333,12.83333
"11368","IT","Italy","CREATE-NET (CENTER FOR RESEARCH AND TELECOMMUNICATION EXPERIMENTATION FOR NETWORKED COMMUNITIES)","2887055",42.83333,12.83333
"11369","IT","Italy","UNIVERSITA CA' FOSCARI VENEZIA","180277.2",42.83333,12.83333
"11370","IT","Italy","EUROPEAN UNIVERSITY INSTITUTE","168277.2",42.83333,12.83333
"11371","IT","Italy","TRAIPLER SRL","71429",42.83333,12.83333
"11372","IT","Italy","UNIVERSITA DEGLI STUDI DI PARMA","513435.6",42.83333,12.83333
"11373","IT","Italy","MANFREDINI & SCHIANCHI SRL","71429",42.83333,12.83333
"11374","IT","Italy","AMRA - ANALISI E MONITORAGGIO DEL RISCHIO AMBIENTALE SCARL","2680470",42.83333,12.83333
"11375","IT","Italy","UNIVERSITA DEGLI STUDI DI GENOVA","1809000",42.83333,12.83333
"11376","IT","Italy","MICRO4YOU SRL","71429",42.83333,12.83333
"11377","IT","Italy","UNIVERSITA DEGLI STUDI DI NAPOLI FEDERICO II.","1310000",42.83333,12.83333
"11378","IT","Italy","Istituto Superiore Mario Boella","1832890",42.83333,12.83333
"11379","IT","Italy","ALLTOX S.R.L.","71429",42.83333,12.83333
"11380","IT","Italy","UNIVERSITA COMMERCIALE LUIGI BOCCONI","1394716",42.83333,12.83333
"11381","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","2993146.25",42.83333,12.83333
"11382","IT","Italy","UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA","168277.2",42.83333,12.83333
"11383","IT","Italy","ISTITUTO NAZIONALE DI ASTROFISICA","5085247",42.83333,12.83333
"11384","IT","Italy","CONSORZIO REMEDIA","1641750",42.83333,12.83333
"11385","IT","Italy","FONDAZIONE TELETHON","1586430",42.83333,12.83333
"11386","IT","Italy","EUROPEAN UNIVERSITY INSTITUTE","1499588",42.83333,12.83333
"11387","IT","Italy","ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA","2991436.25",42.83333,12.83333
"11388","IT","Italy","RETE FERROVIARIA ITALIANA","3834911.25",42.83333,12.83333
"11389","IT","Italy","UNIVERSITA DEGLI STUDI DI BRESCIA","168277.2",42.83333,12.83333
"11390","IT","Italy","COGNE MACCHINE TESSILI SPA","71429",42.83333,12.83333
"11391","IT","Italy","FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA","168277.2",42.83333,12.83333
"11392","IT","Italy","UNIVERSITA DEGLI STUDI DI ROMA TORVERGATA","441000",42.83333,12.83333
"11393","IT","Italy","AGENZIA NAZIONALE PER LE NUOVE TECNOLOGIE, L'ENERGIA E LO SVILUPPO ECONOMICO SOSTENIBILE","400500",42.83333,12.83333
"11394","IT","Italy","AGENZIA NAZIONALE PER LE NUOVE TECNOLOGIE, L'ENERGIA E LO SVILUPPO ECONOMICO SOSTENIBILE","4130041.25",42.83333,12.83333
"11395","IT","Italy","MI.TO. TECHNOLOGY SRL","2331748.5",42.83333,12.83333
"11396","IT","Italy","LABORATORI FABRICI SRL","2494843.75",42.83333,12.83333
"11397","IT","Italy","POLIDORO SPA","2636656.25",42.83333,12.83333
"11398","IT","Italy","ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA","3999963.75",42.83333,12.83333
"11399","IT","Italy","GRASSELLI SPA","71429",42.83333,12.83333
"11400","IT","Italy","UNIVERSITA DEGLI STUDI DI MACERATA","1527991.2",42.83333,12.83333
"11401","IT","Italy","POLITECNICO DI MILANO","3309375",42.83333,12.83333
"11402","IT","Italy","SCUOLA INTERNAZIONALE SUPERIORE DI STUDI AVANZATI DI TRIESTE","1498210",42.83333,12.83333
"11403","IT","Italy","PRIMA ELECTRO SPA","9429875",42.83333,12.83333
"11404","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","1998785",42.83333,12.83333
"11405","IT","Italy","POLITECNICO DI MILANO","7934577.5",42.83333,12.83333
"11406","IT","Italy","UNIVERSITA DEGLI STUDI DI TRENTO","4302865",42.83333,12.83333
"11407","IT","Italy","UNIVERSITA DEGLI STUDI DI TORINO","271750",42.83333,12.83333
"11408","IT","Italy","ELETTROSYSTEM di TONA PAOLINO, TONA GIUSEPPE E C. S.A.S.","2704073.75",42.83333,12.83333
"11409","IT","Italy","INGENIARS SRL","912930",42.83333,12.83333
"11410","IT","Italy","GEOMATICS RESEARCH & DEVELOPMENT SRL","2217081.25",42.83333,12.83333
"11411","IT","Italy","EUROPEAN UNIVERSITY INSTITUTE","86238.6",42.83333,12.83333
"11412","IT","Italy","UNIVERSITA CA' FOSCARI VENEZIA","180277.2",42.83333,12.83333
"11413","IT","Italy","ISTITUTO EUROPEO DI ONCOLOGIA SRL","2000000",42.83333,12.83333
"11414","IT","Italy","ONCOXX BIOTECH SRL","71429",42.83333,12.83333
"11415","IT","Italy","SOFTECH SRL","71429",42.83333,12.83333
"11416","IT","Italy","FONDAZIONE ENI ENRICO MATTEI","168277.2",42.83333,12.83333
"11417","IT","Italy","NAM NANO ANALYSIS & MATERIALS SRL","71429",42.83333,12.83333
"11418","IT","Italy","UNIVERSITA DEGLI STUDI DELL'AQUILA","877500",42.83333,12.83333
"11419","IT","Italy","AEA s.r.l.","2509375",42.83333,12.83333
"11420","IT","Italy","ABLIO S.R.L.","1104227.5",42.83333,12.83333
"11421","IT","Italy","GLAXOSMITHKLINE VACCINES SRL","1026871.2",42.83333,12.83333
"11422","IT","Italy","ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA","159034.56",42.83333,12.83333
"11423","IT","Italy","ASTERAVIA DI MELEGA MASSIMO & C. S.A.S.","71429",42.83333,12.83333
"11424","IT","Italy","UNIVERSITA DEGLI STUDI DI CATANIA","6989348.5",42.83333,12.83333
"11425","IT","Italy","TERMOMACCHINE SRL","71429",42.83333,12.83333
"11426","IT","Italy","LUALDI SPA","1881186.5",42.83333,12.83333
"11427","IT","Italy","FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA","173634",42.83333,12.83333
"11428","IT","Italy","NOVAMONT SPA","2.502268875E7",42.83333,12.83333
"11429","IT","Italy","NPLUST SEMICONDUCTOR APPLICATION CENTER SRL","71429",42.83333,12.83333
"11430","IT","Italy","UNIVERSITA DEGLI STUDI DI MILANO","244269",42.83333,12.83333
"11431","IT","Italy","ANCI TOSCANA ASSOCIAZIONE","3974936.25",42.83333,12.83333
"11432","IT","Italy","AIR SRL","2507878.75",42.83333,12.83333
"11433","IT","Italy","STMICROELECTRONICS SRL","1.803180475E8",42.83333,12.83333
"11434","IT","Italy","PIERI SRL","71429",42.83333,12.83333
"11435","IT","Italy","PALERMO URBAN SOLUTIONS HUB","3992625",42.83333,12.83333
"11436","IT","Italy","RAIL SRL","71429",42.83333,12.83333
"11437","IT","Italy","AGENZIA NAZIONALE PER LE NUOVE TECNOLOGIE, L'ENERGIA E LO SVILUPPO ECONOMICO SOSTENIBILE","7297148.75",42.83333,12.83333
"11438","IT","Italy","FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA","180277.2",42.83333,12.83333
"11439","IT","Italy","EID SRL","71429",42.83333,12.83333
"11440","IT","Italy","BINACCHI SRL","71429",42.83333,12.83333
"11441","IT","Italy","TECNOFILM SPA","71429",42.83333,12.83333
"11442","IT","Italy","ENGINEERING - INGEGNERIA INFORMATICA SPA","7820383.75",42.83333,12.83333
"11443","IT","Italy","SIMOL SPA","71429",42.83333,12.83333
"11444","IT","Italy","ENERGYNTEGRATION SRL","71429",42.83333,12.83333
"11445","IT","Italy","OSPEDALE SAN RAFFAELE SRL","168277.2",42.83333,12.83333
"11446","IT","Italy","POLITECNICO DI TORINO","1674323.75",42.83333,12.83333
"11447","IT","Italy","CONSIGLIO NAZIONALE DELLE RICERCHE","2108827.5",42.83333,12.83333
"11448","IT","Italy","HUBERG SAS - HUBER GUENTHER & C","71429",42.83333,12.83333
"11449","IT","Italy","ISTITUTO NAZIONALE DI RIPOSO E CURA  PER ANZIANI INRCA","2950000",42.83333,12.83333
"11450","IT","Italy","SIGMA TAU COSTRUZIONI SRL","71429",42.83333,12.83333
"11451","IT","Italy","E-GEOS SPA","1850000",42.83333,12.83333
"11452","IT","Italy","CELLPLY SRL","71429",42.83333,12.83333
"11453","IT","Italy","MARBO ITALIA SPA","71429",42.83333,12.83333
"11454","IT","Italy","GREENRAIL SRL","71429",42.83333,12.83333
"11455","IT","Italy","SMARTLY: NATIVES OF SMART LIVING SRL","150000",42.83333,12.83333
"11456","IT","Italy","PRODUTECH SRL","1717675",42.83333,12.83333
"11457","IT","Italy","PROGEMEC SRL","71429",42.83333,12.83333
"11458","IT","Italy","UNIVERSITA DEGLI STUDI DI TORINO","5156198.75",42.83333,12.83333
"11459","IT","Italy","HUMANITAS UNIVERSITY","262269",42.83333,12.83333
"11460","IT","Italy","UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA","180277.2",42.83333,12.83333
"11461","IT","Italy","WIRELESS SENSOR NETWORKS SRL","71429",42.83333,12.83333
"11462","IT","Italy","UNIVERSITA DEGLI STUDI DI ROMA TORVERGATA","168277.2",42.83333,12.83333
"11463","IT","Italy","POLITECNICO DI MILANO","1496250",42.83333,12.83333
"11464","IT","Italy","MBN NANOMATERIALIA SPA","1291750",42.83333,12.83333
